opeid,unitid,data.support_center.tutoring_resources.live_tutor,data.support_center.tutoring_resources.all_day_tutor,data.support_center.tutoring_resources.group_tutoring,data.support_center.online_resources.online_tutoring,data.support_center.online_resources.online_mentoring,data.support_center.online_resources.smarthinking,data.support_center.online_resources.tutordotcom,data.support_center.online_resources.nettutor,data.support_center.online_resources.brainfuse,data.support_center.online_resources.askonline,data.support_center.online_resources.online_learning_support,data.support_center.online_resources.instaedu,data.support_center.online_resources.skype,data.support_center.online_resources.google_hangouts,data.support_center.online_resources.blackboard_collaborate,data.support_center.online_resources.etutoring_org,data.support_center.online_resources.ctdlc_org,data.support_center.online_resources.tutorvista,data.support_center.online_resources.wyzant,data.support_center.writing_center,data.support_center.learning_center,data.support_center.career_center,data.support_center.esl_support,data.support_center.peer_mentoring,data.retention_program.retention_programs,data.retention_program.civitas,data.retention_program.starfish,data.retention_program.early_alerts,data.retention_program.retention_support,data.retention_program.learning_support,data.student_groups.learning_community,data.student_groups.cultural_hub,data.student_groups.religious_organization,data.student_groups.student_organization,data.lms.blackboard,data.lms.moodle,data.lms.sakai,data.lms.lms,data.computer_lab,data.academic_planning,data.online_academic_planning,data.personal_development,data.small_business_center,data.mentoring.peer_mentor,data.mentoring.minority_male_mentor,data.mentoring.academic_mentor,data.mentoring.personal_mentor,data.mentoring.faculty_mentor,data.mentoring.minority_mentor,data.advising.one_on_one_advising,data.advising.faculty_advising,data.advising.staff_advising,data.advising.advising_center,data.advising.academic_advising,data.advising.career_advising,data.advising.advising,data.freshman_year,data.remedial_courses.developmental_courses,data.remedial_courses.freshman_seminar,data.remedial_courses.supplemental_courses,data.remedial_courses.summer_classes,data.remedial_courses.placement_tests,data.other.veteran_services,data.other.work_study,data.other.high_school_program,data.other.lti_compliance
137000,128300, , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , ,true, , , ,true, ,true, ,true, , , , , , , , , , , ,true, ,true,true, , , , , ,true,true, , 
221000,167987,true, , , , , , , , , , , , , , , , , , ,true,true,true,true,true,true, , , ,true,true,true,true,true,true, , , ,true,true,true, ,true,true,true, , ,true,true, , , , ,true,true,true,true,true,true,true,true,true,true,true,true,true, 
221700,167996,true, ,true, , , , , , , , , , , , , , , , , ,true,true, ,true,true, , , , ,true,true,true,true,true,true, ,true,true,true,true, ,true, ,true, , , ,true, , , , , ,true,true,true,true, ,true,true,true,true, ,true, , 
221800,168005, , , , , , , , , , , , , , , , , , , , ,true, , ,true, , , , , , , , , ,true, , , ,true, ,true, ,true, ,true, , , , , , , , ,true,true, ,true, , , , , , ,true, , , 
221900,168148, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, ,true, , , ,true,true, , ,true, , , , , , , , , , , , , , , , , , , , , ,true, , 
1085400,126049, , , , , , , , , , , , , , , , , , , ,true, ,true, , , , , , , ,true, ,true, ,true, , , ,true, ,true, ,true, ,true, , ,true, , , , , , , , ,true,true, , , ,true, , ,true, , 
222400,168218,true, , , , , , , , , , , ,true, , , , , , , ,true, , ,true, , , , , ,true,true,true,true,true, , ,true,true,true,true, ,true, ,true, , , , , , , , , ,true, ,true,true, ,true,true, ,true, ,true,true, 
222800,168290, , , , , , , , , , , , , , , , , , , ,true,true,true, ,true, , , , , , , ,true, ,true, ,true, ,true, ,true, ,true, , , , , ,true, , , , , ,true, ,true,true, , , ,true, , , ,true, 
222700,168281, , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , ,true,true, , , ,true, ,true, ,true, , , , , , , , , , ,true,true, ,true,true, , , , ,true, ,true, , 
222900,168342,true, , , , , , , , , , , , , , , , , , , ,true,true, ,true, , , , , , , ,true, ,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true, , , , , , , , , , 
219000,168430, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , , , , , , ,true, , , , , , , , , , 
223500,168546, , , , , , , , , , , , , , , , , , , ,true,true, ,true,true, , , , , ,true, , ,true,true, ,true, ,true,true,true, ,true, ,true, , , ,true, , , , , ,true,true,true,true, ,true, ,true,true, ,true, , 
223300,168421,true, ,true, , , , , , , , , ,true, , , , , , ,true,true,true,true,true, , , ,true, , ,true,true,true,true,true, , ,true,true,true,true,true, ,true, , , ,true, , ,true, ,true,true,true,true,true, , ,true, ,true, ,true,true, 
3124000,168573, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , , , , , , , ,true, , , , , 
223400,168528, , , , , , , , , , , , , , , , , , , ,true, , , , , , , ,true, , , , ,true,true, , , ,true,true,true, ,true, ,true, , , ,true, , ,true, , ,true, ,true,true, , , , , , ,true, , 
223600,168591,true, , , , , , , , , , , , , , , , , , ,true,true,true, ,true, , , , , , ,true, ,true,true, ,true, ,true,true,true, ,true, ,true, ,true, ,true, ,true, , , ,true, ,true,true,true, , , ,true, ,true, , 
223800,168740, , , , , , , , , , , , , , , , , , , ,true,true,true, , , , , , , , ,true,true,true,true, ,true,true,true,true,true, ,true, , , , ,true,true, , , , , ,true, ,true,true,true, , ,true,true, ,true,true, 
467304,168838,true,true,true,true, , , , , , , , , , , , , , , ,true,true,true,true,true, , , , , ,true,true,true,true,true,true, , ,true,true,true, ,true, , , , , , , , , , , ,true,true,true,true,true, , , ,true, ,true, , 
467300,168847,true,true,true,true, , , , , , , , , , , , , , , ,true,true,true,true,true, , , , , ,true,true,true,true,true,true, , ,true,true,true, ,true, , , , , , , , , , , ,true,true,true,true,true, , , ,true, ,true, , 
223900,168786,true, , , , , , , , , , , , , , , , , , ,true,true,true,true,true, , , ,true, , ,true,true,true,true, , , ,true,true,true, ,true, ,true, ,true, ,true, , , , ,true,true, ,true,true,true, ,true,true,true, ,true,true, 
224000,168883, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true,true,true, ,true,true, , ,true,true,true, ,true, , , , , , , , ,true, , ,true,true,true,true,true, ,true, ,true, ,true, , 
224100,169080,true, , , , , , , , , , , ,true, , , , , , , ,true, , , , , , , , , ,true,true,true,true, ,true, ,true,true,true, ,true, , , , , ,true, , ,true, , ,true, ,true,true, , , , ,true, , , , 
224200,169099, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , ,true, , , ,true, , , ,true, , , , , , , , , , , , , , , , , , , , , , , , 
224300,169248, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, ,true,true, , , ,true,true,true, ,true, , , , , ,true, , , , ,true,true, ,true, , , , , , , ,true, , 
224600,169327, , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , ,true, ,true, ,true,true, , ,true, , , , , ,true, , , , , , , ,true, ,true, , , , , ,true, , 
225100,169521,true,true, , , , , , , , , , , , , , , , , ,true,true,true, ,true, , , ,true, ,true,true, ,true,true, , , ,true,true,true,true,true, ,true, , , , , , , , ,true,true,true,true,true,true, , ,true,true,true,true,true, 
224900,169479,true, , ,true, , , , , , , , ,true, , , , , , , ,true,true, , , ,true, , , ,true, , , ,true, , , ,true,true,true, ,true, , , , , ,true, , , , ,true,true, ,true,true,true,true, , ,true,true,true, , 
232300,169716,true, , , , , , , , , , , , , , , , , , ,true,true,true, ,true, , , ,true, ,true, ,true, ,true, , , ,true,true,true, ,true, ,true, , , ,true, , ,true, , ,true,true,true,true,true, ,true,true,true, ,true, , 
469202,169734, , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , , , , , ,true, , ,true, , , , , , , , , , , , , ,true, , , , , , , ,true,true, 
225400,169628, , , , , , , , , , , , , , , , , , , , ,true,true, , , ,true, , , , , , ,true,true, , , ,true,true,true, ,true,true, , , , , , ,true, , , ,true, ,true, , , , , , , ,true, , 
469200,169761, , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , , , , , ,true, , ,true, , , , , , , , , , , , , ,true, , , , , , , ,true,true, 
225900,169798,true, ,true,true,true, , , , , , ,true,true, , , , , , ,true,true,true, ,true, , ,true, ,true,true,true,true, ,true, ,true, ,true,true,true, ,true, ,true, , , ,true, , ,true, ,true,true,true,true,true,true, ,true, ,true,true,true, , 
226000,169910,true, , ,true, , , , , , , , ,true, , , , , , ,true,true,true,true,true, ,true, ,true,true, ,true,true,true,true,true, , ,true,true,true, ,true, ,true, , , ,true, , ,true,true, ,true,true,true,true,true,true,true,true,true,true,true,true, 
226500,170000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , ,true, ,true, ,true, , , , , ,true, , , , , ,true, ,true,true, , , , , , , , , 
226400,169992, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , ,true, ,true, ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true,true,true,true, ,true, ,true, , 
226600,170037, , , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , , ,true, ,true, , , ,true,true,true, ,true, ,true, , , , , , , , , ,true, ,true,true, , , , , , , , , 
226700,170055,true,true,true,true, , , , , , , , , , , , , , , , ,true,true,true,true, , ,true,true, , , ,true, ,true,true, , ,true,true,true,true,true, ,true, , , ,true, ,true,true, ,true,true,true,true,true,true,true, ,true,true, ,true,true, 
226900,170091, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , ,true, , ,true, ,true, , , ,true, , , , , , , , , , , , , , , , , , , , , , , , 
226800,170082,true, , ,true, , , , , , , , , , , , , , , ,true,true,true, , , , , ,true, , ,true, ,true,true, , , ,true,true,true, ,true, ,true, , , ,true, , , , ,true,true, ,true,true, , , , ,true, ,true, , 
227000,170240, , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , ,true, , , ,true, ,true, ,true, ,true,true,true, , , , , , , , , , , ,true, ,true, ,true, , , ,true, ,true, , 
227300,170301, , , , , , , , , , , , , , , , , , , ,true,true,true,true, ,true, , , , , ,true,true,true,true, ,true, ,true,true,true, ,true, ,true, ,true, ,true, , , , , ,true, ,true,true,true, , ,true,true, ,true,true, 
227400,170444,true, , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , ,true,true,true,true,true, ,true, ,true,true,true, ,true, , , , , , , , , , ,true,true,true,true,true,true, ,true,true,true,true,true, , 
227500,170532, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, ,true, , , ,true, , , ,true, ,true, , , , , , , , , , , ,true,true, , , , , , ,true, , 
694900,170541,true,true,true, , , , , , , , , ,true, , , , , , ,true,true,true, ,true, , , ,true, , ,true, , ,true, ,true, ,true,true,true, ,true, ,true, , ,true, , ,true, , , ,true,true,true,true,true, , , ,true,true,true, , 
227600,170550,true, , , , , , , , , , , , , , , , , , , ,true, , ,true, , ,true, , ,true, , , ,true, ,true, ,true,true,true, ,true, ,true, , , , , , , , ,true,true,true,true,true, , , , ,true, ,true, , 
717100,170587, , , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , ,true, , ,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true, , , , , ,true,true,true, , 
227700,170620,true, , ,true, , , , , , , , , , , , , , , , ,true,true, , , , , ,true, , ,true, ,true,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true, , , , , , , , , , 
229300,170639,true, ,true, , , , , , , , , , ,true, , , , , ,true,true,true, ,true, , ,true,true, , ,true, ,true,true,true,true, ,true,true,true, ,true, ,true, , , ,true, , ,true, , ,true,true,true,true,true,true,true,true,true, ,true, , 
227800,170657, , , , , , , , , , , , , , , , , , , ,true,true,true, , , , , , , ,true,true, , ,true, , , ,true,true,true,true,true, , , , , , , , , , ,true,true,true,true, ,true, ,true, ,true,true, , , 
227900,170675,true, ,true,true, , , , , , , , , , ,true, , , , ,true,true,true, , ,true, , ,true, ,true,true,true,true,true,true, ,true,true,true,true, ,true, ,true, , , ,true, ,true,true, ,true,true,true,true,true, , ,true,true,true, ,true, , 
228200,170806, , , , , , , , , , , , ,true, , , , , , , , , , , , , ,true, , , ,true, ,true,true,true, , ,true,true,true, ,true, ,true, , , ,true, , , , , ,true,true,true,true, , ,true, ,true, ,true, , 
890600,170790,true, , , , , , , , , , , , , , , , , , , ,true,true,true, , , , , , , , ,true, ,true, , , ,true,true,true, ,true, ,true, , , , , , , , , ,true, ,true,true,true, , ,true,true,true,true, , 
228400,170842,true, ,true, , , , , , , , , , , , , , , , , ,true,true, , , , , , , ,true,true,true,true,true,true,true, ,true,true,true, ,true, ,true, , , ,true, , ,true, , ,true,true,true,true, , ,true, ,true, ,true, , 
228800,170967, , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , ,true, , , , ,true, , , ,true, , , , , ,true, , , , , , , , , , , , , , , , , , 
232500,170976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true,true, ,true, , , ,true, ,true, ,true, , , , , , , , , , , ,true, ,true, , , , , , , , , , 
229200,171128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , ,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true, , , , ,true, ,true, , , 
232700,171146,true, , , , , , , , , , , ,true, , , , , , ,true,true,true, , ,true,true, , , , ,true,true,true,true,true, , ,true,true,true, ,true,true,true, , , ,true, , ,true,true,true,true, ,true,true,true, ,true,true,true, ,true,true, 
676800,171155, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , , , , , , , , , ,true, , , , , ,true, , , , 
229000,171100, , , , , , , , , , , , , , , , , , , , ,true, , , , ,true, , , ,true,true,true, ,true, , , ,true,true,true, ,true, , , , , ,true, , , , ,true,true,true,true,true, ,true, , ,true, , , , 
229400,171225, , , , , , , , , , , , , , , , , , , ,true,true,true, , , , , ,true, ,true, , , ,true, , , , ,true,true, ,true, , , , , , , , , , , ,true, ,true,true, , ,true,true,true, ,true, , 
229700,171304,true, , ,true,true, , , , , , , , , , , , , , ,true,true, , ,true, , , , , , , , , ,true, , , ,true,true,true,true,true, ,true, , , , , , , , ,true,true,true,true,true,true, ,true,true,true, ,true, , 
229900,171395, , , ,true, , , , , , , , , , , , , , , ,true,true,true, , , , , , , ,true, ,true, ,true, , , , ,true,true, ,true, , , , , ,true, , , , , ,true, ,true, , , , , ,true, ,true, , 
230200,171483,true, , ,true, , , , , , , , , , , , , , , ,true, , , , , ,true, , , ,true,true,true,true,true, ,true, ,true,true,true, ,true, , , , , , , , , , ,true,true,true,true,true,true, , ,true,true,true,true,true, 
230100,171456, , , ,true, , , , , , , , , , , , , , , ,true,true,true,true, , , , , , ,true, , , ,true, ,true, ,true,true,true, ,true, , , , , ,true, , ,true, ,true,true,true,true,true,true,true,true,true,true, ,true, , 
407200,171492, , , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , , ,true,true,true, ,true,true,true,true,true, ,true, , , , , , , , , , , ,true,true,true,true,true, , ,true, , ,true, , 
230300,171535,true, , , , , , , , , , , , , , , , , , ,true,true, ,true, , , , , , ,true,true, , ,true, , , ,true,true,true, ,true, ,true, , , , , , , , , ,true, ,true,true, , ,true, ,true, ,true, , 
230700,171571,true, , , , , , , , , , , ,true, ,true, , , , ,true,true,true,true,true, , , , , , ,true,true,true,true, ,true, ,true,true,true, ,true, ,true, , , ,true, ,true,true, ,true,true, ,true,true,true, ,true, ,true,true,true, , 
230800,171599,true, , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , ,true, , ,true, , , ,true, ,true, ,true, , , , , ,true, , , , , ,true, ,true, , ,true, , , , ,true, , 
231100,171881, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , ,true, , , ,true,true, , ,true, , , , , , , , , , , , , ,true, , , , , , , ,true, , 
231300,172033, , , , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , , , , , ,true, ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true, , , , , , , ,true, 
2533600,171988,true, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , ,true, , , ,true, , , ,true, , , , , , , , , , , , , , , , , , , , , , , , 
2180100,171997,true, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , ,true, , , ,true, , , ,true, , , , , , , , , , , , , , , , , , , , , , , , 
2099700,172015,true, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , ,true, , , ,true, , , ,true, , , , , , , , , , , , , , , , , , , , , , , , 
231500,172200, , , , , , , , , , , , , , , , , , , , ,true, ,true, , , , , , ,true, , ,true,true,true, , ,true,true,true, ,true, , , , , ,true, , , , ,true,true, ,true,true, , , , ,true, ,true, , 
231000,172291,true, , , , , , , , , , , , , , , , , , ,true,true,true, , , , , ,true, , , ,true, ,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true,true, , ,true,true, ,true, , 
231600,172264, , , , , , , , , , , , , , , , , , , ,true, ,true, , , , , , , , , , , ,true, , , ,true,true,true, ,true, , , , , ,true, , , , , ,true, ,true,true, , , ,true, ,true,true, , 
231400,172051,true, , , , , , , , , , , , , , , , , , , ,true,true,true, , , , , , ,true,true,true,true,true, , ,true,true,true,true, ,true, ,true, , ,true,true, ,true, , ,true,true,true,true,true,true, , ,true,true,true,true,true, 
231700,172307, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , , , ,true,true, , , ,true,true,true, ,true, , , , , , , , , , ,true,true, ,true,true,true, , , ,true, ,true, , 
2237800,172325, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , ,true, , , ,true, , , , , , , , , , , , , ,true, , , , , , , ,true, , 
1262700,172477,true, , , , , , , , , , , , , , , , , , , , ,true, , , , , , , , , ,true, ,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true, , , , , , ,true, , 
232200,172440, , , , , , , , , , , , , , , , , , , , ,true,true, , , , , ,true, , ,true,true, ,true, , , ,true,true,true, ,true, , , , , ,true, ,true,true, , ,true, ,true,true,true, , , ,true, ,true, , 
407100,172608,true, , , , , , , , , , , ,true, , , , , , , , ,true, , , , , , , , , , , ,true, ,true, ,true,true,true, ,true,true, , , , , , , , , ,true,true,true,true,true, , , , ,true,true, , , 
232800,172617, , , , , , , , , , , , , , , , , , , , ,true, ,true, , , , , , ,true, , , ,true, , , ,true,true,true,true,true, , , , , , , , , , , ,true, ,true,true,true, , ,true,true,true,true, , 
923000,172635,true,true, , , , , , , , , , , , , , , , , ,true,true, , , , , , ,true, , ,true, , ,true,true, , ,true,true,true, ,true, ,true, , , ,true, , , , ,true,true,true,true,true,true, , , , , ,true,true, 
232900,172644, , , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , ,true,true,true,true, , , ,true, ,true, ,true, , , , , ,true, , , , ,true,true, ,true,true, , ,true,true,true, , , , 
795000,172671,true, , , , , , , , , , , , , , , , , , ,true,true,true, , , , , , , , , , , ,true, ,true, ,true,true,true, ,true, , , , , , , , , , , ,true, ,true, ,true, , ,true,true, ,true, , 
233000,172699, , , , , , , , , , , , ,true, , , , , , ,true,true,true,true, , , , , , , ,true,true, ,true, , , ,true,true,true, ,true, ,true, , , ,true, , , , , ,true,true,true,true, , ,true, ,true, , , , 
233100,172705, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , , , , ,true, , , ,true, , , , , ,true, , , , , , , ,true, , , , , , , , ,true, 
554400,172918,true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true,true, ,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true, , , , , ,true, ,true, , 
2050300,172866, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , ,true, ,true, , , , , , , , , , , ,true,true,true, , , , , , , ,true, , 
735000,172954, , , , , , , , , , , , , , , , , , , ,true, ,true, ,true, , , , , , , ,true, ,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true,true,true,true,true, , ,true,true, ,true, , 
233400,173045,true, , , , , , , , , , , , , , , , , , , ,true,true, , , , , , , , ,true,true,true,true, ,true, ,true,true,true, ,true, ,true, , , ,true, , ,true, , ,true, ,true,true,true, ,true, ,true, ,true, , 
233500,173063, , , ,true, , , , , , , , ,true, , , , , , ,true,true, , , , , , , , , , ,true, ,true, , , ,true,true,true, ,true, ,true, , , ,true, , , , , ,true, ,true,true,true, , ,true,true, ,true, , 
575900,173115,true, , ,true, ,true, , , , , , , , , , , , , , ,true,true, , , , , , , , , , , ,true, , , ,true, ,true, ,true, , , , , , , , , , , ,true,true,true,true, , , ,true, ,true,true, , 
905800,173160, , , , , , , , , , , , , , , , , , , ,true,true,true, , , , , , , , ,true, , ,true, ,true, , , ,true, ,true, , , , , , , , , , , , , , , , , , , , , , , , 
233600,173124, , , ,true, ,true, , , , , , ,true, , , , , , , ,true,true,true, , , , ,true, ,true,true,true, ,true, , , ,true,true,true, ,true, , , , , ,true, ,true, , ,true,true, ,true,true,true,true, ,true,true,true,true,true, 
905803,173179, , , , , , , , , , , , , , , , , , , ,true,true,true, , , , , , , , ,true, , ,true, ,true, , , ,true, ,true, , , , , , , , , , , , , , , , , , , , , , , , 
234000,173258, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, ,true, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1040200,173416, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,true, , , ,true,true,true, ,true, , , , , , , , , , , ,true, ,true,true,true, , , , , , ,true, 
